256.877	-48.3367	1240
258.72	-48.1807	1236
256.951	-47.3621	1215
254.45	-46.4266	1191
255.945	-46.2317	1186
258.945	-46.3096	1188
262.834	-46.5435	1194
267.638	-46.9333	1204
272.261	-47.2842	1213
277.376	-47.713	1224
281.166	-47.9079	1229
287.517	-48.5316	1245
296.269	-49.5451	1271
303.016	-50.2078	1288
307.462	-50.4806	1295
312.418	-50.8315	1304
317.171	-51.1433	1312
321.471	-51.3772	1318
319.644	-50.6366	1299
320.963	-50.4027	1293
323.007	-50.2857	1290
321.25	-49.5841	1272
323.49	-49.5061	1270
330.345	-50.1298	1286
340.119	-51.1823	1313
353.667	-52.7805	1354
360.018	-53.2873	1367
359.786	-52.8195	1355
355.22	-51.728	1327
342.977	-49.5451	1271
333.213	-47.7519	1225
329.006	-46.7774	1200
331.877	-46.8164	1201
339.764	-47.557	1220
350.821	-48.7265	1250
358.897	-49.4671	1269
362.21	-49.5451	1271
357.205	-48.4926	1244
361.051	-48.6485	1248
364.624	-48.7655	1251
363.511	-48.2587	1238
361.454	-47.635	1222
351.284	-45.9588	1179
83.1067	-43.1158	1171
86.2232	-43.4104	1179
89.6753	-43.8522	1191
93.7991	-44.5886	1211
96.5761	-44.6623	1213
98.2987	-44.2572	1202
100.477	-44.0731	1197
102.979	-44.0363	1196
106.977	-44.6254	1212
112.309	-45.73	1242
117.587	-46.761	1270
123.364	-47.9392	1302
126.663	-48.1233	1307
126.714	-47.0924	1279
126.037	-45.8405	1245
128.005	-45.5828	1238
131.948	-46.0246	1250
136.804	-46.761	1270
140.758	-47.166	1281
143.303	-47.0924	1279
144.241	-46.5032	1263
145.458	-46.0246	1250
145.909	-45.325	1231
146.759	-44.7727	1216
148.159	-44.4045	1206
151.016	-44.4782	1208
154.136	-44.6254	1212
157.015	-44.6991	1214
160.165	-44.8464	1218
164.937	-45.4355	1234
170.049	-46.0982	1252
171.652	-45.8037	1244
172.099	-45.2146	1228
176.888	-45.7669	1243
181.887	-46.356	1259
186.221	-46.761	1270
188.52	-46.6505	1267
190.957	-46.5769	1265
190.17	-45.73	1242
194.252	-46.0614	1251
201.68	-47.166	1281
206.205	-47.571	1292
207.056	-47.1292	1280
211.626	-47.5342	1291
217.407	-48.1969	1309
221.582	-48.4915	1317
225.282	-48.6756	1322
226.931	-48.4179	1315
228.9	-48.2338	1310
232.794	-48.4547	1316
235.459	-48.4179	1315
238.664	-48.4915	1317
241.878	-48.5651	1319
244.358	-48.4915	1317
245.141	-48.0865	1306
243.407	-47.2028	1282
246.562	-47.2765	1284
252.639	-47.9024	1301
257.219	-48.2338	1310
260.249	-48.2706	1311
263.284	-48.3074	1312
266.728	-48.4179	1315
269.776	-48.4547	1316
270.342	-48.0497	1305
268.768	-47.2765	1284
266.256	-46.356	1259
266.2	-45.8773	1246
272.994	-46.5769	1265
279.87	-47.2765	1284
284.847	-47.6447	1294
288.311	-47.7551	1297
290.89	-47.7183	1296
293.239	-47.6447	1294
296.036	-47.6447	1294
300.45	-47.9024	1301
308.857	-48.7861	1325
311.721	-48.7861	1325
314.348	-48.7492	1324
319.845	-49.1543	1335
325.149	-49.5225	1345
328.788	-49.6329	1348
328.749	-49.1911	1336
326.921	-48.4915	1317
328.516	-48.3074	1312
332.11	-48.4179	1315
